train.py --algo a2c --env MiniGrid-ConfigWorld-v0 --model Model1 --save-interval 10 --frames 100000

Namespace(algo='a2c', env='MiniGrid-ConfigWorld-v0', model='Model1', seed=1, log_interval=1, save_interval=10, procs=16, frames=100000, epochs=4, batch_size=256, frames_per_proc=None, discount=0.99, lr=0.001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False, mem=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 000128 | FPS 0069 | D 1 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.911 | value -0.091 | policy_loss -0.070 | value_loss 0.041 | grad_norm 0.232
U 11 | F 001408 | FPS 4266 | D 2 | Reward:米考mM -0.31 0.46 -1.00 0.00 |  entropy 1.737 | value 0.028 | policy_loss -0.151 | value_loss 0.058 | grad_norm 0.342
U 12 | F 001536 | FPS 4338 | D 2 | Reward:米考mM -0.31 0.46 -1.00 0.00 |  entropy 1.646 | value -0.583 | policy_loss 0.049 | value_loss 0.002 | grad_norm 0.141
U 13 | F 001664 | FPS 4571 | D 2 | Reward:米考mM -0.44 0.50 -1.00 0.00 |  entropy 1.700 | value -0.326 | policy_loss -0.071 | value_loss 0.026 | grad_norm 0.157
U 14 | F 001792 | FPS 5565 | D 2 | Reward:米考mM -0.44 0.50 -1.00 0.00 |  entropy 1.617 | value -0.527 | policy_loss 0.058 | value_loss 0.003 | grad_norm 0.175
U 15 | F 001920 | FPS 4119 | D 2 | Reward:米考mM -0.44 0.50 -1.00 0.00 |  entropy 1.653 | value -0.206 | policy_loss 0.016 | value_loss 0.005 | grad_norm 0.061
U 16 | F 002048 | FPS 3765 | D 2 | Reward:米考mM -0.44 0.50 -1.00 0.00 |  entropy 1.647 | value -0.133 | policy_loss 0.008 | value_loss 0.006 | grad_norm 0.067
U 17 | F 002176 | FPS 4266 | D 2 | Reward:米考mM -0.44 0.50 -1.00 0.00 |  entropy 1.703 | value -0.178 | policy_loss 0.030 | value_loss 0.001 | grad_norm 0.071
U 18 | F 002304 | FPS 4109 | D 2 | Reward:米考mM -0.44 0.50 -1.00 0.00 |  entropy 1.730 | value -0.074 | policy_loss 0.010 | value_loss 0.001 | grad_norm 0.029
U 19 | F 002432 | FPS 5818 | D 2 | Reward:米考mM -0.44 0.50 -1.00 0.00 |  entropy 1.744 | value -0.049 | policy_loss -0.006 | value_loss 0.001 | grad_norm 0.027
U 20 | F 002560 | FPS 5565 | D 2 | Reward:米考mM -0.44 0.50 -1.00 0.00 |  entropy 1.768 | value -0.083 | policy_loss -0.001 | value_loss 0.001 | grad_norm 0.024
Status saved
U 21 | F 002688 | FPS 4566 | D 2 | Reward:米考mM -0.44 0.50 -1.00 0.00 |  entropy 1.796 | value -0.105 | policy_loss 0.006 | value_loss 0.000 | grad_norm 0.017
U 22 | F 002816 | FPS 3765 | D 2 | Reward:米考mM -0.43 0.51 -1.00 0.18 |  entropy 1.795 | value -0.075 | policy_loss 0.023 | value_loss 0.004 | grad_norm 0.062
U 23 | F 002944 | FPS 4741 | D 2 | Reward:米考mM -0.49 0.51 -1.00 0.18 |  entropy 1.835 | value -0.035 | policy_loss -0.040 | value_loss 0.020 | grad_norm 0.092
U 24 | F 003072 | FPS 5222 | D 2 | Reward:米考mM -0.30 0.47 -1.00 0.18 |  entropy 1.831 | value -0.143 | policy_loss 0.103 | value_loss 0.006 | grad_norm 0.202
U 25 | F 003200 | FPS 5333 | D 2 | Reward:米考mM -0.24 0.44 -1.00 0.18 |  entropy 1.814 | value 0.155 | policy_loss -0.102 | value_loss 0.046 | grad_norm 0.228
U 26 | F 003328 | FPS 4572 | D 2 | Reward:米考mM -0.24 0.44 -1.00 0.18 |  entropy 1.779 | value -0.081 | policy_loss -0.008 | value_loss 0.005 | grad_norm 0.044
U 27 | F 003456 | FPS 4571 | D 2 | Reward:米考mM -0.24 0.44 -1.00 0.18 |  entropy 1.791 | value -0.116 | policy_loss 0.007 | value_loss 0.002 | grad_norm 0.041
U 28 | F 003584 | FPS 4490 | D 2 | Reward:米考mM -0.24 0.44 -1.00 0.18 |  entropy 1.794 | value -0.093 | policy_loss -0.049 | value_loss 0.013 | grad_norm 0.103
U 29 | F 003712 | FPS 3657 | D 2 | Reward:米考mM -0.24 0.44 -1.00 0.18 |  entropy 1.773 | value -0.206 | policy_loss 0.023 | value_loss 0.002 | grad_norm 0.068
U 30 | F 003840 | FPS 3879 | D 2 | Reward:米考mM -0.31 0.46 -1.00 0.00 |  entropy 1.791 | value -0.117 | policy_loss -0.035 | value_loss 0.011 | grad_norm 0.070
Status saved
U 31 | F 003968 | FPS 4572 | D 2 | Reward:米考mM -0.31 0.46 -1.00 0.00 |  entropy 1.772 | value -0.149 | policy_loss 0.027 | value_loss 0.002 | grad_norm 0.067
U 32 | F 004096 | FPS 4414 | D 2 | Reward:米考mM -0.31 0.46 -1.00 0.00 |  entropy 1.787 | value -0.052 | policy_loss 0.005 | value_loss 0.001 | grad_norm 0.027
U 33 | F 004224 | FPS 4413 | D 2 | Reward:米考mM -0.31 0.46 -1.00 0.00 |  entropy 1.795 | value -0.037 | policy_loss -0.018 | value_loss 0.001 | grad_norm 0.037
U 34 | F 004352 | FPS 4410 | D 2 | Reward:米考mM -0.31 0.46 -1.00 0.00 |  entropy 1.793 | value -0.105 | policy_loss 0.019 | value_loss 0.001 | grad_norm 0.044
U 35 | F 004480 | FPS 4129 | D 2 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.789 | value -0.036 | policy_loss 0.012 | value_loss 0.000 | grad_norm 0.031
U 36 | F 004608 | FPS 3764 | D 3 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.793 | value 0.010 | policy_loss -0.004 | value_loss 0.001 | grad_norm 0.018
U 37 | F 004736 | FPS 3997 | D 3 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.800 | value -0.011 | policy_loss 0.001 | value_loss 0.001 | grad_norm 0.020
U 38 | F 004864 | FPS 4414 | D 3 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.809 | value -0.009 | policy_loss 0.005 | value_loss 0.000 | grad_norm 0.018
U 39 | F 004992 | FPS 4413 | D 3 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.808 | value 0.006 | policy_loss -0.004 | value_loss 0.000 | grad_norm 0.016
U 40 | F 005120 | FPS 5951 | D 3 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.814 | value -0.005 | policy_loss 0.012 | value_loss 0.000 | grad_norm 0.028
Status saved
U 41 | F 005248 | FPS 5565 | D 3 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.816 | value 0.036 | policy_loss -0.010 | value_loss 0.000 | grad_norm 0.030
U 42 | F 005376 | FPS 5333 | D 3 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.836 | value -0.008 | policy_loss -0.003 | value_loss 0.000 | grad_norm 0.017
U 43 | F 005504 | FPS 4062 | D 3 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.844 | value -0.027 | policy_loss 0.002 | value_loss 0.001 | grad_norm 0.012
U 44 | F 005632 | FPS 4741 | D 3 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.839 | value -0.022 | policy_loss 0.014 | value_loss 0.000 | grad_norm 0.031
U 45 | F 005760 | FPS 5120 | D 3 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.849 | value 0.026 | policy_loss -0.006 | value_loss 0.000 | grad_norm 0.018
U 46 | F 005888 | FPS 4490 | D 3 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.843 | value 0.002 | policy_loss -0.000 | value_loss 0.000 | grad_norm 0.009
U 47 | F 006016 | FPS 4267 | D 3 | Reward:米考mM -0.25 0.43 -1.00 0.00 |  entropy 1.855 | value -0.009 | policy_loss -0.001 | value_loss 0.000 | grad_norm 0.013
U 48 | F 006144 | FPS 4038 | D 3 | Reward:米考mM -0.19 0.39 -1.00 0.00 |  entropy 1.856 | value -0.019 | policy_loss 0.019 | value_loss 0.001 | grad_norm 0.036
U 49 | F 006272 | FPS 3878 | D 3 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.855 | value 0.027 | policy_loss 0.013 | value_loss 0.001 | grad_norm 0.026
U 50 | F 006400 | FPS 3657 | D 3 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.854 | value 0.066 | policy_loss -0.012 | value_loss 0.001 | grad_norm 0.035
Status saved
U 51 | F 006528 | FPS 4267 | D 3 | Reward:米考mM -0.06 0.24 -1.00 0.00 |  entropy 1.872 | value 0.012 | policy_loss -0.008 | value_loss 0.000 | grad_norm 0.020
U 52 | F 006656 | FPS 4571 | D 3 | Reward:米考mM -0.06 0.24 -1.00 0.00 |  entropy 1.870 | value -0.019 | policy_loss 0.011 | value_loss 0.001 | grad_norm 0.023
U 53 | F 006784 | FPS 4571 | D 3 | Reward:米考mM 0.00 0.00 0.00 0.00 |  entropy 1.875 | value 0.005 | policy_loss -0.007 | value_loss 0.000 | grad_norm 0.013
U 54 | F 006912 | FPS 4571 | D 3 | Reward:米考mM 0.00 0.00 0.00 0.00 |  entropy 1.878 | value -0.022 | policy_loss 0.012 | value_loss 0.001 | grad_norm 0.022
U 55 | F 007040 | FPS 4571 | D 3 | Reward:米考mM 0.00 0.00 0.00 0.00 |  entropy 1.883 | value 0.007 | policy_loss -0.002 | value_loss 0.000 | grad_norm 0.011
U 56 | F 007168 | FPS 4338 | D 3 | Reward:米考mM 0.00 0.00 0.00 0.00 |  entropy 1.888 | value -0.003 | policy_loss 0.002 | value_loss 0.000 | grad_norm 0.012
U 57 | F 007296 | FPS 3765 | D 3 | Reward:米考mM 0.00 0.00 0.00 0.00 |  entropy 1.887 | value -0.004 | policy_loss -0.000 | value_loss 0.000 | grad_norm 0.007
U 58 | F 007424 | FPS 4000 | D 3 | Reward:米考mM 0.00 0.00 0.00 0.00 |  entropy 1.893 | value -0.006 | policy_loss 0.011 | value_loss 0.000 | grad_norm 0.019
U 59 | F 007552 | FPS 3996 | D 3 | Reward:米考mM -0.06 0.24 -1.00 0.00 |  entropy 1.891 | value 0.016 | policy_loss -0.084 | value_loss 0.029 | grad_norm 0.177
U 60 | F 007680 | FPS 4414 | D 3 | Reward:米考mM -0.06 0.24 -1.00 0.00 |  entropy 1.856 | value -0.119 | policy_loss 0.017 | value_loss 0.001 | grad_norm 0.043
Status saved
U 61 | F 007808 | FPS 4266 | D 3 | Reward:米考mM -0.06 0.24 -1.00 0.00 |  entropy 1.859 | value -0.053 | policy_loss 0.010 | value_loss 0.001 | grad_norm 0.031
U 62 | F 007936 | FPS 4490 | D 3 | Reward:米考mM -0.06 0.24 -1.00 0.00 |  entropy 1.855 | value -0.025 | policy_loss -0.001 | value_loss 0.000 | grad_norm 0.012
U 63 | F 008064 | FPS 3537 | D 3 | Reward:米考mM -0.06 0.24 -1.00 0.00 |  entropy 1.862 | value -0.035 | policy_loss 0.013 | value_loss 0.000 | grad_norm 0.026
U 64 | F 008192 | FPS 3037 | D 3 | Reward:米考mM -0.06 0.24 -1.00 0.00 |  entropy 1.871 | value 0.002 | policy_loss -0.006 | value_loss 0.001 | grad_norm 0.017
U 65 | F 008320 | FPS 4120 | D 3 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.864 | value -0.023 | policy_loss -0.116 | value_loss 0.038 | grad_norm 0.221
U 66 | F 008448 | FPS 4054 | D 3 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.846 | value -0.259 | policy_loss 0.010 | value_loss 0.007 | grad_norm 0.079
U 67 | F 008576 | FPS 4264 | D 4 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.855 | value -0.209 | policy_loss -0.008 | value_loss 0.001 | grad_norm 0.026
U 68 | F 008704 | FPS 4336 | D 4 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.851 | value -0.222 | policy_loss 0.020 | value_loss 0.001 | grad_norm 0.043
U 69 | F 008832 | FPS 4000 | D 4 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.854 | value -0.162 | policy_loss 0.015 | value_loss 0.001 | grad_norm 0.032
U 70 | F 008960 | FPS 3709 | D 4 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.856 | value -0.112 | policy_loss 0.018 | value_loss 0.001 | grad_norm 0.034
Status saved
U 71 | F 009088 | FPS 4129 | D 4 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.854 | value -0.071 | policy_loss -0.008 | value_loss 0.000 | grad_norm 0.013
U 72 | F 009216 | FPS 4267 | D 4 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.860 | value -0.092 | policy_loss 0.038 | value_loss 0.002 | grad_norm 0.067
U 73 | F 009344 | FPS 4562 | D 4 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.857 | value 0.001 | policy_loss 0.008 | value_loss 0.001 | grad_norm 0.019
U 74 | F 009472 | FPS 4267 | D 4 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.863 | value 0.021 | policy_loss 0.002 | value_loss 0.001 | grad_norm 0.014
U 75 | F 009600 | FPS 4261 | D 4 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.871 | value 0.015 | policy_loss -0.002 | value_loss 0.000 | grad_norm 0.016
U 76 | F 009728 | FPS 4101 | D 4 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.875 | value 0.003 | policy_loss -0.007 | value_loss 0.000 | grad_norm 0.013
U 77 | F 009856 | FPS 3652 | D 4 | Reward:米考mM -0.12 0.33 -1.00 0.00 |  entropy 1.867 | value -0.014 | policy_loss 0.007 | value_loss 0.000 | grad_norm 0.019
U 78 | F 009984 | FPS 3958 | D 4 | Reward:米考mM -0.19 0.39 -1.00 0.00 |  entropy 1.876 | value 0.009 | policy_loss -0.121 | value_loss 0.043 | grad_norm 0.193
U 79 | F 010112 | FPS 4414 | D 4 | Reward:米考mM -0.17 0.40 -1.00 0.26 |  entropy 1.849 | value -0.199 | policy_loss -0.005 | value_loss 0.004 | grad_norm 0.053
U 80 | F 010240 | FPS 4266 | D 4 | Reward:米考mM -0.17 0.40 -1.00 0.26 |  entropy 1.858 | value -0.211 | policy_loss 0.030 | value_loss 0.001 | grad_norm 0.063
Status saved
U 81 | F 010368 | FPS 4414 | D 4 | Reward:米考mM -0.17 0.40 -1.00 0.26 |  entropy 1.865 | value -0.123 | policy_loss 0.008 | value_loss 0.001 | grad_norm 0.017
U 82 | F 010496 | FPS 4413 | D 4 | Reward:米考mM -0.11 0.34 -1.00 0.26 |  entropy 1.866 | value -0.110 | policy_loss 0.025 | value_loss 0.001 | grad_norm 0.044
U 83 | F 010624 | FPS 4259 | D 4 | Reward:米考mM -0.11 0.34 -1.00 0.26 |  entropy 1.863 | value -0.048 | policy_loss 0.021 | value_loss 0.001 | grad_norm 0.033
U 84 | F 010752 | FPS 3765 | D 4 | Reward:米考mM -0.11 0.34 -1.00 0.26 |  entropy 1.862 | value -0.014 | policy_loss -0.007 | value_loss 0.001 | grad_norm 0.028
U 85 | F 010880 | FPS 4000 | D 4 | Reward:米考mM -0.08 0.37 -1.00 0.49 |  entropy 1.873 | value -0.041 | policy_loss -0.003 | value_loss 0.023 | grad_norm 0.098
U 86 | F 011008 | FPS 4568 | D 4 | Reward:米考mM -0.08 0.37 -1.00 0.49 |  entropy 1.847 | value -0.036 | policy_loss 0.011 | value_loss 0.001 | grad_norm 0.032
U 87 | F 011136 | FPS 4414 | D 4 | Reward:米考mM -0.08 0.37 -1.00 0.49 |  entropy 1.838 | value -0.006 | policy_loss 0.003 | value_loss 0.000 | grad_norm 0.016
U 88 | F 011264 | FPS 4571 | D 4 | Reward:米考mM -0.08 0.37 -1.00 0.49 |  entropy 1.865 | value 0.004 | policy_loss -0.000 | value_loss 0.000 | grad_norm 0.009
U 89 | F 011392 | FPS 4279 | D 4 | Reward:米考mM -0.08 0.37 -1.00 0.49 |  entropy 1.866 | value -0.002 | policy_loss -0.007 | value_loss 0.000 | grad_norm 0.014
U 90 | F 011520 | FPS 5565 | D 4 | Reward:米考mM -0.08 0.37 -1.00 0.49 |  entropy 1.868 | value -0.024 | policy_loss 0.008 | value_loss 0.000 | grad_norm 0.013
Status saved
U 91 | F 011648 | FPS 4267 | D 4 | Reward:米考mM -0.08 0.37 -1.00 0.49 |  entropy 1.865 | value -0.007 | policy_loss -0.001 | value_loss 0.000 | grad_norm 0.010
U 92 | F 011776 | FPS 4562 | D 4 | Reward:米考mM -0.08 0.37 -1.00 0.49 |  entropy 1.857 | value -0.013 | policy_loss 0.008 | value_loss 0.000 | grad_norm 0.017
U 93 | F 011904 | FPS 5565 | D 4 | Reward:米考mM -0.07 0.38 -1.00 0.49 |  entropy 1.863 | value 0.007 | policy_loss 0.012 | value_loss 0.001 | grad_norm 0.023
U 94 | F 012032 | FPS 5333 | D 4 | Reward:米考mM -0.07 0.38 -1.00 0.49 |  entropy 1.876 | value 0.018 | policy_loss -0.006 | value_loss 0.000 | grad_norm 0.014
U 95 | F 012160 | FPS 4567 | D 4 | Reward:米考mM -0.07 0.38 -1.00 0.49 |  entropy 1.879 | value -0.002 | policy_loss -0.002 | value_loss 0.000 | grad_norm 0.010
U 96 | F 012288 | FPS 4267 | D 4 | Reward:米考mM -0.07 0.38 -1.00 0.49 |  entropy 1.879 | value -0.010 | policy_loss 0.002 | value_loss 0.000 | grad_norm 0.008
U 97 | F 012416 | FPS 4203 | D 4 | Reward:米考mM -0.07 0.38 -1.00 0.49 |  entropy 1.886 | value -0.007 | policy_loss -0.002 | value_loss 0.000 | grad_norm 0.009
U 98 | F 012544 | FPS 3878 | D 5 | Reward:米考mM -0.07 0.38 -1.00 0.49 |  entropy 1.880 | value -0.011 | policy_loss -0.002 | value_loss 0.000 | grad_norm 0.011
U 99 | F 012672 | FPS 3460 | D 5 | Reward:米考mM -0.07 0.38 -1.00 0.49 |  entropy 1.879 | value -0.017 | policy_loss -0.002 | value_loss 0.000 | grad_norm 0.015
U 100 | F 012800 | FPS 4414 | D 5 | Reward:米考mM -0.07 0.38 -1.00 0.49 |  entropy 1.882 | value -0.031 | policy_loss 0.005 | value_loss 0.000 | grad_norm 0.013
Status saved
U 101 | F 012928 | FPS 4395 | D 5 | Reward:米考mM -0.00 0.29 -1.00 0.49 |  entropy 1.887 | value -0.020 | policy_loss -0.001 | value_loss 0.000 | grad_norm 0.009
U 102 | F 013056 | FPS 4414 | D 5 | Reward:米考mM -0.02 0.28 -1.00 0.49 |  entropy 1.895 | value -0.024 | policy_loss 0.005 | value_loss 0.000 | grad_norm 0.013
U 103 | F 013184 | FPS 4414 | D 5 | Reward:米考mM -0.02 0.28 -1.00 0.49 |  entropy 1.900 | value -0.017 | policy_loss -0.002 | value_loss 0.000 | grad_norm 0.009
U 104 | F 013312 | FPS 3764 | D 5 | Reward:米考mM -0.02 0.28 -1.00 0.49 |  entropy 1.897 | value -0.024 | policy_loss -0.001 | value_loss 0.000 | grad_norm 0.009
U 105 | F 013440 | FPS 3460 | D 5 | Reward:米考mM -0.02 0.28 -1.00 0.49 |  entropy 1.895 | value -0.027 | policy_loss 0.005 | value_loss 0.000 | grad_norm 0.011
U 106 | F 013568 | FPS 4000 | D 5 | Reward:米考mM -0.02 0.28 -1.00 0.49 |  entropy 1.887 | value -0.013 | policy_loss -0.058 | value_loss 0.019 | grad_norm 0.110
U 107 | F 013696 | FPS 4650 | D 5 | Reward:米考mM -0.02 0.28 -1.00 0.49 |  entropy 1.860 | value -0.093 | policy_loss -0.002 | value_loss 0.002 | grad_norm 0.037
U 108 | F 013824 | FPS 3879 | D 5 | Reward:米考mM -0.02 0.28 -1.00 0.49 |  entropy 1.862 | value -0.067 | policy_loss 0.009 | value_loss 0.000 | grad_norm 0.024
U 109 | F 013952 | FPS 4267 | D 5 | Reward:米考mM -0.05 0.25 -1.00 0.19 |  entropy 1.865 | value -0.037 | policy_loss 0.011 | value_loss 0.000 | grad_norm 0.020
U 110 | F 014080 | FPS 4413 | D 5 | Reward:米考mM -0.05 0.25 -1.00 0.19 |  entropy 1.879 | value -0.010 | policy_loss 0.006 | value_loss 0.000 | grad_norm 0.014
Status saved
U 111 | F 014208 | FPS 4000 | D 5 | Reward:米考mM -0.05 0.25 -1.00 0.19 |  entropy 1.871 | value -0.001 | policy_loss -0.005 | value_loss 0.000 | grad_norm 0.010
U 112 | F 014336 | FPS 3765 | D 5 | Reward:米考mM -0.05 0.25 -1.00 0.19 |  entropy 1.879 | value -0.010 | policy_loss -0.003 | value_loss 0.000 | grad_norm 0.011
U 113 | F 014464 | FPS 4195 | D 5 | Reward:米考mM -0.06 0.24 -1.00 0.00 |  entropy 1.870 | value -0.024 | policy_loss 0.003 | value_loss 0.000 | grad_norm 0.012
U 114 | F 014592 | FPS 4571 | D 5 | Reward:米考mM -0.06 0.24 -1.00 0.00 |  entropy 1.875 | value -0.013 | policy_loss -0.003 | value_loss 0.000 | grad_norm 0.010
U 115 | F 014720 | FPS 4129 | D 5 | Reward:米考mM -0.02 0.31 -1.00 0.75 |  entropy 1.877 | value -0.024 | policy_loss 0.051 | value_loss 0.020 | grad_norm 0.104
U 116 | F 014848 | FPS 4571 | D 5 | Reward:米考mM -0.00 0.32 -1.00 0.75 |  entropy 1.903 | value 0.068 | policy_loss 0.001 | value_loss 0.002 | grad_norm 0.023
U 117 | F 014976 | FPS 4063 | D 5 | Reward:米考mM -0.13 0.46 -1.00 0.75 |  entropy 1.886 | value 0.056 | policy_loss -0.199 | value_loss 0.078 | grad_norm 0.492
U 118 | F 015104 | FPS 3657 | D 5 | Reward:米考mM -0.13 0.46 -1.00 0.75 |  entropy 1.832 | value -0.305 | policy_loss 0.030 | value_loss 0.017 | grad_norm 0.180
U 119 | F 015232 | FPS 4413 | D 5 | Reward:米考mM -0.13 0.46 -1.00 0.75 |  entropy 1.816 | value -0.097 | policy_loss 0.017 | value_loss 0.003 | grad_norm 0.047
U 120 | F 015360 | FPS 4259 | D 5 | Reward:米考mM -0.13 0.46 -1.00 0.75 |  entropy 1.830 | value -0.093 | policy_loss -0.008 | value_loss 0.002 | grad_norm 0.028
Status saved
U 121 | F 015488 | FPS 4405 | D 5 | Reward:米考mM -0.13 0.46 -1.00 0.75 |  entropy 1.827 | value -0.094 | policy_loss 0.008 | value_loss 0.001 | grad_norm 0.022
U 122 | F 015616 | FPS 4740 | D 5 | Reward:米考mM -0.13 0.46 -1.00 0.75 |  entropy 1.846 | value -0.087 | policy_loss 0.008 | value_loss 0.000 | grad_norm 0.016
U 123 | F 015744 | FPS 4409 | D 5 | Reward:米考mM -0.13 0.46 -1.00 0.75 |  entropy 1.841 | value -0.067 | policy_loss 0.014 | value_loss 0.000 | grad_norm 0.024
U 124 | F 015872 | FPS 4571 | D 5 | Reward:米考mM -0.13 0.46 -1.00 0.75 |  entropy 1.840 | value -0.029 | policy_loss 0.007 | value_loss 0.000 | grad_norm 0.014
U 125 | F 016000 | FPS 3657 | D 5 | Reward:米考mM -0.13 0.46 -1.00 0.75 |  entropy 1.855 | value -0.011 | policy_loss 0.012 | value_loss 0.001 | grad_norm 0.022
U 126 | F 016128 | FPS 3761 | D 5 | Reward:米考mM -0.13 0.46 -1.00 0.75 |  entropy 1.843 | value 0.037 | policy_loss -0.009 | value_loss 0.001 | grad_norm 0.026
