D:\Code\lamda1_serve\RLABL\scripts\multi_train.py --algo ppo --env MiniGrid-ConfigWorld-v0 --model 7 --save-interval 10 --frames 160000

Namespace(algo='ppo', env='MiniGrid-ConfigWorld-v0', model='7', seed=1, log_interval=1, save_interval=10, procs=1, frames=160000, epochs=4, batch_size=256, frames_per_proc=256, discount=0.99, lr=0.001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): Tanh()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): Tanh()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): Tanh()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): Tanh()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

Optimizer loaded

Optimizer loaded

U 1 | F 000256 | FPS 0083 | D 3 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.095', 'None', 'None'] | value_loss ['9.373', 'None', 'None'] 
U 13 | F 003328 | FPS 0233 | D 17 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.005', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 14 | F 003584 | FPS 0235 | D 18 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.004', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 15 | F 003840 | FPS 0221 | D 19 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.023', '-0.028', 'None'] | value_loss ['0.001', '0.003', 'None'] 
U 16 | F 004096 | FPS 0260 | D 20 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.010', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 17 | F 004352 | FPS 0245 | D 21 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.008', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 18 | F 004608 | FPS 0246 | D 23 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.005', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 19 | F 004864 | FPS 0238 | D 24 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.004', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 20 | F 005120 | FPS 0207 | D 25 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.002', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
Status saved
U 21 | F 005376 | FPS 0236 | D 26 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.002', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 22 | F 005632 | FPS 0227 | D 27 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.008', '-0.017', 'None'] | value_loss ['0.000', '0.000', 'None'] 
U 23 | F 005888 | FPS 0238 | D 28 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.004', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 24 | F 006144 | FPS 0225 | D 29 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.003', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 25 | F 006400 | FPS 0223 | D 30 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.002', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 26 | F 006656 | FPS 0143 | D 32 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.001', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 27 | F 006912 | FPS 0225 | D 33 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.001', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 28 | F 007168 | FPS 0210 | D 35 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.008', '-0.014', 'None'] | value_loss ['0.001', '0.000', 'None'] 
U 29 | F 007424 | FPS 0217 | D 36 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.003', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 30 | F 007680 | FPS 0170 | D 37 | Reward:米考mM 1.00 1.00 0.00 2.00 | policy_loss ['0.015', '0.382', 'None'] | value_loss ['0.002', '0.079', 'None'] 
Status saved
U 31 | F 007936 | FPS 0235 | D 38 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.007', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 32 | F 008192 | FPS 0230 | D 40 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.049', '-0.065', 'None'] | value_loss ['0.007', '0.000', 'None'] 
U 33 | F 008448 | FPS 0231 | D 41 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.020', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 34 | F 008704 | FPS 0176 | D 42 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.000', '-0.044', 'None'] | value_loss ['0.001', '0.005', 'None'] 
U 35 | F 008960 | FPS 0227 | D 43 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.003', '-0.030', 'None'] | value_loss ['0.000', '0.000', 'None'] 
U 36 | F 009216 | FPS 0210 | D 44 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.010', '-0.023', 'None'] | value_loss ['0.000', '0.001', 'None'] 
U 37 | F 009472 | FPS 0215 | D 46 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.009', '-0.017', 'None'] | value_loss ['0.000', '0.000', 'None'] 
U 38 | F 009728 | FPS 0127 | D 48 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.009', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 39 | F 009984 | FPS 0202 | D 49 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.002', '-0.013', 'None'] | value_loss ['0.000', '0.000', 'None'] 
U 40 | F 010240 | FPS 0205 | D 50 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.004', '-0.009', 'None'] | value_loss ['0.000', '0.000', 'None'] 
Status saved
U 41 | F 010496 | FPS 0231 | D 51 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.005', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 42 | F 010752 | FPS 0269 | D 52 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.003', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 43 | F 011008 | FPS 0254 | D 53 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.000', '-0.006', 'None'] | value_loss ['0.000', '0.000', 'None'] 
U 44 | F 011264 | FPS 0179 | D 55 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.001', '-0.001', 'None'] | value_loss ['0.000', '0.000', 'None'] 
U 45 | F 011520 | FPS 0272 | D 56 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.002', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 46 | F 011776 | FPS 0251 | D 57 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.001', '-0.004', 'None'] | value_loss ['0.000', '0.000', 'None'] 
U 47 | F 012032 | FPS 0261 | D 58 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.001', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 48 | F 012288 | FPS 0262 | D 59 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.001', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 49 | F 012544 | FPS 0176 | D 60 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.000', '-0.000', 'None'] | value_loss ['0.000', '0.000', 'None'] 
U 50 | F 012800 | FPS 0218 | D 61 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.001', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
Status saved
U 51 | F 013056 | FPS 0219 | D 62 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.000', '-0.002', 'None'] | value_loss ['0.000', '0.000', 'None'] 
U 52 | F 013312 | FPS 0247 | D 63 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.000', '-0.001', 'None'] | value_loss ['0.000', '0.000', 'None'] 
U 53 | F 013568 | FPS 0186 | D 65 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.001', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 54 | F 013824 | FPS 0270 | D 66 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.000', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 55 | F 014080 | FPS 0246 | D 67 | Reward:米考mM 1.00 1.00 0.00 2.00 | policy_loss ['0.003', '0.254', 'None'] | value_loss ['0.000', '0.092', 'None'] 
U 56 | F 014336 | FPS 0254 | D 68 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.019', '-0.023', 'None'] | value_loss ['0.001', '0.008', 'None'] 
U 57 | F 014592 | FPS 0245 | D 69 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.033', '-0.032', 'None'] | value_loss ['0.002', '0.000', 'None'] 
U 58 | F 014848 | FPS 0204 | D 70 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.017', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 59 | F 015104 | FPS 0234 | D 71 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.013', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 60 | F 015360 | FPS 0246 | D 72 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.008', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
Status saved
U 61 | F 015616 | FPS 0218 | D 73 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.006', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 62 | F 015872 | FPS 0227 | D 75 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.004', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 63 | F 016128 | FPS 0182 | D 76 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.020', '-0.022', 'None'] | value_loss ['0.001', '0.000', 'None'] 
U 64 | F 016384 | FPS 0272 | D 77 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.049', 'None', 'None'] | value_loss ['0.028', 'None', 'None'] 
U 65 | F 016640 | FPS 0251 | D 78 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.025', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 66 | F 016896 | FPS 0234 | D 79 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.021', '-0.004', 'None'] | value_loss ['0.001', '0.000', 'None'] 
U 67 | F 017152 | FPS 0228 | D 80 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.012', '-0.011', 'None'] | value_loss ['0.000', '0.000', 'None'] 
U 68 | F 017408 | FPS 0178 | D 82 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.009', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 69 | F 017664 | FPS 0264 | D 83 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.006', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 70 | F 017920 | FPS 0221 | D 84 | Reward:米考mM 1.00 1.00 0.00 2.00 | policy_loss ['0.003', '0.284', 'None'] | value_loss ['0.000', '0.103', 'None'] 
Status saved
U 71 | F 018176 | FPS 0218 | D 85 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.005', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 72 | F 018432 | FPS 0170 | D 86 | Reward:米考mM 1.00 1.00 0.00 2.00 | policy_loss ['0.010', '0.177', 'None'] | value_loss ['0.001', '0.045', 'None'] 
U 73 | F 018688 | FPS 0229 | D 88 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.006', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 74 | F 018944 | FPS 0222 | D 89 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.018', '-0.029', 'None'] | value_loss ['0.003', '0.017', 'None'] 
U 75 | F 019200 | FPS 0232 | D 90 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.010', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 76 | F 019456 | FPS 0162 | D 91 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.068', '-0.082', 'None'] | value_loss ['0.009', '0.000', 'None'] 
U 77 | F 019712 | FPS 0264 | D 92 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.012', '-0.065', 'None'] | value_loss ['0.004', '0.002', 'None'] 
U 78 | F 019968 | FPS 0246 | D 93 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.030', '-0.036', 'None'] | value_loss ['0.001', '0.001', 'None'] 
U 79 | F 020224 | FPS 0225 | D 95 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.024', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 80 | F 020480 | FPS 0195 | D 96 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.017', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
Status saved
U 81 | F 020736 | FPS 0239 | D 97 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.011', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 82 | F 020992 | FPS 0177 | D 98 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.008', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 83 | F 021248 | FPS 0251 | D 99 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.005', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 84 | F 021504 | FPS 0242 | D 100 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.004', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 85 | F 021760 | FPS 0243 | D 102 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.003', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 86 | F 022016 | FPS 0196 | D 103 | Reward:米考mM 1.00 1.00 0.00 2.00 | policy_loss ['0.016', '0.255', 'None'] | value_loss ['0.002', '0.087', 'None'] 
U 87 | F 022272 | FPS 0254 | D 104 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.006', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 88 | F 022528 | FPS 0241 | D 105 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.005', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 89 | F 022784 | FPS 0238 | D 106 | Reward:米考mM 1.00 1.00 0.00 2.00 | policy_loss ['0.020', '0.238', 'None'] | value_loss ['0.003', '0.043', 'None'] 
U 90 | F 023040 | FPS 0240 | D 107 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.017', '-0.057', 'None'] | value_loss ['0.004', '0.020', 'None'] 
Status saved
U 91 | F 023296 | FPS 0233 | D 108 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.015', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 92 | F 023552 | FPS 0184 | D 110 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.011', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 93 | F 023808 | FPS 0230 | D 111 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.007', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 94 | F 024064 | FPS 0223 | D 112 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.005', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 95 | F 024320 | FPS 0214 | D 113 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.003', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 96 | F 024576 | FPS 0219 | D 114 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.002', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 97 | F 024832 | FPS 0162 | D 116 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.002', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 98 | F 025088 | FPS 0245 | D 117 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.001', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 99 | F 025344 | FPS 0240 | D 118 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.001', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 100 | F 025600 | FPS 0224 | D 119 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.096', '-0.089', 'None'] | value_loss ['0.014', '0.001', 'None'] 
Status saved
U 101 | F 025856 | FPS 0153 | D 121 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.026', 'None', 'None'] | value_loss ['0.001', 'None', 'None'] 
U 102 | F 026112 | FPS 0237 | D 122 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.024', 'None', 'None'] | value_loss ['0.003', 'None', 'None'] 
U 103 | F 026368 | FPS 0231 | D 123 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.013', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 104 | F 026624 | FPS 0198 | D 124 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.011', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 105 | F 026880 | FPS 0223 | D 125 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.007', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 106 | F 027136 | FPS 0255 | D 126 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.005', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 107 | F 027392 | FPS 0218 | D 128 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.003', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 108 | F 027648 | FPS 0141 | D 129 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.002', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 109 | F 027904 | FPS 0243 | D 130 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.002', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 110 | F 028160 | FPS 0236 | D 132 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.001', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
Status saved
U 111 | F 028416 | FPS 0229 | D 133 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.001', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 112 | F 028672 | FPS 0238 | D 134 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.001', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 113 | F 028928 | FPS 0140 | D 136 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.000', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 114 | F 029184 | FPS 0223 | D 137 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.000', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 115 | F 029440 | FPS 0210 | D 138 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.000', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 116 | F 029696 | FPS 0211 | D 139 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.000', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 117 | F 029952 | FPS 0127 | D 141 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.000', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 118 | F 030208 | FPS 0227 | D 142 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.000', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 119 | F 030464 | FPS 0215 | D 144 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.000', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 120 | F 030720 | FPS 0231 | D 145 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.000', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
Status saved
U 121 | F 030976 | FPS 0216 | D 146 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.087', '-0.075', 'None'] | value_loss ['0.011', '0.002', 'None'] 
U 122 | F 031232 | FPS 0225 | D 147 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.024', 'None', 'None'] | value_loss ['0.001', 'None', 'None'] 
U 123 | F 031488 | FPS 0141 | D 149 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.022', 'None', 'None'] | value_loss ['0.002', 'None', 'None'] 
U 124 | F 031744 | FPS 0226 | D 150 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.012', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 125 | F 032000 | FPS 0213 | D 151 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.010', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 126 | F 032256 | FPS 0225 | D 152 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.006', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 127 | F 032512 | FPS 0189 | D 154 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.005', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 128 | F 032768 | FPS 0215 | D 155 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.003', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 129 | F 033024 | FPS 0215 | D 156 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.002', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 130 | F 033280 | FPS 0143 | D 158 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.001', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
Status saved
U 131 | F 033536 | FPS 0221 | D 159 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.041', '-0.052', 'None'] | value_loss ['0.005', '0.002', 'None'] 
