discover.py --task-config 1 --discover 0 --algo ppo --env MiniGrid-ConfigWorld-v0-havekey

Namespace(task_config='1', discover=0, algo='ppo', env='MiniGrid-ConfigWorld-v0-havekey', model=None, seed=1, log_interval=1, save_interval=10, procs=1, frames=10000000, AnomalyNN=None, epochs=32, batch_size=128, frames_per_proc=256, discount=0.99, lr=0.0001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 000256 | FPS 0055 | D 4 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.014'] | value_loss ['None', 'None', '0.000']
U 11 | F 002816 | FPS 0069 | D 42 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.036'] | value_loss ['None', 'None', '0.000']
U 12 | F 003072 | FPS 0070 | D 45 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.027'] | value_loss ['None', 'None', '0.000']
U 13 | F 003328 | FPS 0069 | D 49 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.023'] | value_loss ['None', 'None', '0.000']
U 14 | F 003584 | FPS 0069 | D 53 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.022'] | value_loss ['None', 'None', '0.000']
U 15 | F 003840 | FPS 0069 | D 57 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.037'] | value_loss ['None', 'None', '0.013']
U 16 | F 004096 | FPS 0070 | D 60 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.023'] | value_loss ['None', 'None', '0.000']
U 17 | F 004352 | FPS 0069 | D 64 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.022'] | value_loss ['None', 'None', '0.000']
U 18 | F 004608 | FPS 0070 | D 68 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.017'] | value_loss ['None', 'None', '0.012']
U 19 | F 004864 | FPS 0061 | D 72 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.087'] | value_loss ['None', 'None', '0.034']
U 20 | F 005120 | FPS 0067 | D 76 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.038'] | value_loss ['None', 'None', '0.000']
Status saved
U 21 | F 005376 | FPS 0072 | D 80 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.023'] | value_loss ['None', 'None', '0.000']
U 22 | F 005632 | FPS 0076 | D 83 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.017'] | value_loss ['None', 'None', '0.000']
U 23 | F 005888 | FPS 0067 | D 87 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.033'] | value_loss ['None', 'None', '0.012']
U 24 | F 006144 | FPS 0073 | D 90 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.000']
U 25 | F 006400 | FPS 0072 | D 94 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.031'] | value_loss ['None', 'None', '0.012']
U 26 | F 006656 | FPS 0071 | D 97 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.021'] | value_loss ['None', 'None', '0.000']
U 27 | F 006912 | FPS 0071 | D 101 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.084'] | value_loss ['None', 'None', '0.028']
U 28 | F 007168 | FPS 0070 | D 105 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.079'] | value_loss ['None', 'None', '0.017']
U 29 | F 007424 | FPS 0075 | D 108 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.025'] | value_loss ['None', 'None', '0.011']
U 30 | F 007680 | FPS 0071 | D 112 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.028'] | value_loss ['None', 'None', '0.000']
Status saved
U 31 | F 007936 | FPS 0074 | D 116 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.030'] | value_loss ['None', 'None', '0.000']
U 32 | F 008192 | FPS 0072 | D 119 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.029'] | value_loss ['None', 'None', '0.000']
U 33 | F 008448 | FPS 0072 | D 123 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.028'] | value_loss ['None', 'None', '0.015']
U 34 | F 008704 | FPS 0070 | D 126 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.026'] | value_loss ['None', 'None', '0.000']
U 35 | F 008960 | FPS 0070 | D 130 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.033'] | value_loss ['None', 'None', '0.018']
U 36 | F 009216 | FPS 0070 | D 134 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.031'] | value_loss ['None', 'None', '0.000']
U 37 | F 009472 | FPS 0071 | D 137 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.033'] | value_loss ['None', 'None', '0.012']
U 38 | F 009728 | FPS 0072 | D 141 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.028'] | value_loss ['None', 'None', '0.000']
U 39 | F 009984 | FPS 0071 | D 144 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.025'] | value_loss ['None', 'None', '0.000']
U 40 | F 010240 | FPS 0070 | D 148 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.000']
Status saved
U 41 | F 010496 | FPS 0074 | D 152 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.021'] | value_loss ['None', 'None', '0.000']
U 42 | F 010752 | FPS 0075 | D 155 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.015'] | value_loss ['None', 'None', '0.000']
U 43 | F 011008 | FPS 0072 | D 159 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.011'] | value_loss ['None', 'None', '0.000']
U 44 | F 011264 | FPS 0072 | D 162 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.014'] | value_loss ['None', 'None', '0.000']
U 45 | F 011520 | FPS 0070 | D 166 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.010'] | value_loss ['None', 'None', '0.000']
U 46 | F 011776 | FPS 0071 | D 170 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.026'] | value_loss ['None', 'None', '0.018']
U 47 | F 012032 | FPS 0069 | D 173 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.025'] | value_loss ['None', 'None', '0.000']
U 48 | F 012288 | FPS 0072 | D 177 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.011'] | value_loss ['None', 'None', '0.000']
U 49 | F 012544 | FPS 0071 | D 181 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.014'] | value_loss ['None', 'None', '0.000']
U 50 | F 012800 | FPS 0073 | D 184 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.013'] | value_loss ['None', 'None', '0.000']
Status saved
U 51 | F 013056 | FPS 0071 | D 188 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.005'] | value_loss ['None', 'None', '0.000']
U 52 | F 013312 | FPS 0070 | D 192 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.045'] | value_loss ['None', 'None', '0.014']
U 53 | F 013568 | FPS 0072 | D 195 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.104'] | value_loss ['None', 'None', '0.039']
U 54 | F 013824 | FPS 0067 | D 199 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.006'] | value_loss ['None', 'None', '0.010']
U 55 | F 014080 | FPS 0071 | D 203 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.120'] | value_loss ['None', 'None', '0.031']
U 56 | F 014336 | FPS 0071 | D 206 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.031'] | value_loss ['None', 'None', '0.000']
U 57 | F 014592 | FPS 0071 | D 210 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '-0.004'] | value_loss ['None', 'None', '0.010']
U 58 | F 014848 | FPS 0073 | D 213 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.019'] | value_loss ['None', 'None', '0.012']
U 59 | F 015104 | FPS 0070 | D 217 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.042'] | value_loss ['None', 'None', '0.001']
U 60 | F 015360 | FPS 0073 | D 221 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.027'] | value_loss ['None', 'None', '0.016']
Status saved
U 61 | F 015616 | FPS 0072 | D 224 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.027'] | value_loss ['None', 'None', '0.001']
U 62 | F 015872 | FPS 0070 | D 228 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.028'] | value_loss ['None', 'None', '0.000']
U 63 | F 016128 | FPS 0070 | D 232 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.025'] | value_loss ['None', 'None', '0.009']
U 64 | F 016384 | FPS 0071 | D 235 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.024'] | value_loss ['None', 'None', '0.000']
U 65 | F 016640 | FPS 0073 | D 239 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.047'] | value_loss ['None', 'None', '0.025']
U 66 | F 016896 | FPS 0071 | D 242 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.046'] | value_loss ['None', 'None', '0.000']
U 67 | F 017152 | FPS 0073 | D 246 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.025'] | value_loss ['None', 'None', '0.000']
U 68 | F 017408 | FPS 0070 | D 250 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.017'] | value_loss ['None', 'None', '0.000']
U 69 | F 017664 | FPS 0071 | D 253 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.018'] | value_loss ['None', 'None', '0.000']
U 70 | F 017920 | FPS 0071 | D 257 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.018'] | value_loss ['None', 'None', '0.000']
Status saved
U 71 | F 018176 | FPS 0068 | D 261 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.016'] | value_loss ['None', 'None', '0.000']
U 72 | F 018432 | FPS 0075 | D 265 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.039'] | value_loss ['None', 'None', '0.015']
U 73 | F 018688 | FPS 0073 | D 268 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.000']
U 74 | F 018944 | FPS 0073 | D 271 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.011'] | value_loss ['None', 'None', '0.000']
U 75 | F 019200 | FPS 0071 | D 275 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.027'] | value_loss ['None', 'None', '0.000']
U 76 | F 019456 | FPS 0073 | D 279 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.020'] | value_loss ['None', 'None', '0.000']
U 77 | F 019712 | FPS 0071 | D 282 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.016'] | value_loss ['None', 'None', '0.015']
U 78 | F 019968 | FPS 0072 | D 286 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.001'] | value_loss ['None', 'None', '0.007']
U 79 | F 020224 | FPS 0069 | D 289 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.028'] | value_loss ['None', 'None', '0.009']
U 80 | F 020480 | FPS 0068 | D 293 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.044'] | value_loss ['None', 'None', '0.000']
Status saved
U 81 | F 020736 | FPS 0071 | D 297 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.031'] | value_loss ['None', 'None', '0.000']
U 82 | F 020992 | FPS 0070 | D 301 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.000']
U 83 | F 021248 | FPS 0069 | D 305 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.016'] | value_loss ['None', 'None', '0.000']
U 84 | F 021504 | FPS 0071 | D 308 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.012'] | value_loss ['None', 'None', '0.000']
U 85 | F 021760 | FPS 0070 | D 312 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.010'] | value_loss ['None', 'None', '0.000']
U 86 | F 022016 | FPS 0070 | D 315 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.021'] | value_loss ['None', 'None', '0.015']
U 87 | F 022272 | FPS 0073 | D 319 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.038'] | value_loss ['None', 'None', '0.018']
U 88 | F 022528 | FPS 0070 | D 323 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.014'] | value_loss ['None', 'None', '0.000']
U 89 | F 022784 | FPS 0072 | D 326 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.008'] | value_loss ['None', 'None', '0.000']
U 90 | F 023040 | FPS 0070 | D 330 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '-0.011'] | value_loss ['None', 'None', '0.004']
Status saved
U 91 | F 023296 | FPS 0072 | D 334 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.014'] | value_loss ['None', 'None', '0.000']
U 92 | F 023552 | FPS 0073 | D 337 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.015'] | value_loss ['None', 'None', '0.000']
U 93 | F 023808 | FPS 0076 | D 341 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.009'] | value_loss ['None', 'None', '0.000']
U 94 | F 024064 | FPS 0071 | D 344 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.009'] | value_loss ['None', 'None', '0.000']
U 95 | F 024320 | FPS 0072 | D 348 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.007'] | value_loss ['None', 'None', '0.000']
U 96 | F 024576 | FPS 0070 | D 351 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.042'] | value_loss ['None', 'None', '0.014']
U 97 | F 024832 | FPS 0069 | D 355 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.046'] | value_loss ['None', 'None', '0.014']
U 98 | F 025088 | FPS 0068 | D 359 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.021'] | value_loss ['None', 'None', '0.000']
U 99 | F 025344 | FPS 0071 | D 362 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.039'] | value_loss ['None', 'None', '0.011']
U 100 | F 025600 | FPS 0074 | D 366 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.022'] | value_loss ['None', 'None', '0.000']
Status saved
U 101 | F 025856 | FPS 0070 | D 370 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.039'] | value_loss ['None', 'None', '0.014']
U 102 | F 026112 | FPS 0071 | D 374 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.025'] | value_loss ['None', 'None', '0.000']
U 103 | F 026368 | FPS 0069 | D 377 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.000']
U 104 | F 026624 | FPS 0073 | D 381 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.014'] | value_loss ['None', 'None', '0.000']
U 105 | F 026880 | FPS 0073 | D 384 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.031'] | value_loss ['None', 'None', '0.013']
U 106 | F 027136 | FPS 0070 | D 388 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.014'] | value_loss ['None', 'None', '0.014']
U 107 | F 027392 | FPS 0070 | D 392 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.029'] | value_loss ['None', 'None', '0.000']
U 108 | F 027648 | FPS 0073 | D 395 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '-0.021'] | value_loss ['None', 'None', '0.002']
U 109 | F 027904 | FPS 0074 | D 399 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.018'] | value_loss ['None', 'None', '0.000']
U 110 | F 028160 | FPS 0073 | D 402 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.021'] | value_loss ['None', 'None', '0.000']
Status saved
U 111 | F 028416 | FPS 0072 | D 406 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.013'] | value_loss ['None', 'None', '0.000']
U 112 | F 028672 | FPS 0069 | D 410 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.012'] | value_loss ['None', 'None', '0.000']
U 113 | F 028928 | FPS 0070 | D 413 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.011'] | value_loss ['None', 'None', '0.000']
U 114 | F 029184 | FPS 0070 | D 417 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.010'] | value_loss ['None', 'None', '0.000']
U 115 | F 029440 | FPS 0073 | D 421 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.043'] | value_loss ['None', 'None', '0.015']
U 116 | F 029696 | FPS 0072 | D 424 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.077'] | value_loss ['None', 'None', '0.030']
U 117 | F 029952 | FPS 0075 | D 428 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.032'] | value_loss ['None', 'None', '0.000']
U 118 | F 030208 | FPS 0072 | D 431 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.009'] | value_loss ['None', 'None', '0.000']
U 119 | F 030464 | FPS 0074 | D 435 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.010'] | value_loss ['None', 'None', '0.000']
U 120 | F 030720 | FPS 0072 | D 438 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.012'] | value_loss ['None', 'None', '0.000']
Status saved
U 121 | F 030976 | FPS 0073 | D 442 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.007'] | value_loss ['None', 'None', '0.000']
U 122 | F 031232 | FPS 0073 | D 445 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.047'] | value_loss ['None', 'None', '0.013']
U 123 | F 031488 | FPS 0075 | D 449 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.007'] | value_loss ['None', 'None', '0.000']
U 124 | F 031744 | FPS 0073 | D 452 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.032'] | value_loss ['None', 'None', '0.001']
U 125 | F 032000 | FPS 0075 | D 456 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.016'] | value_loss ['None', 'None', '0.000']
U 126 | F 032256 | FPS 0073 | D 459 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.009'] | value_loss ['None', 'None', '0.000']
U 127 | F 032512 | FPS 0071 | D 463 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.017'] | value_loss ['None', 'None', '0.000']
U 128 | F 032768 | FPS 0073 | D 466 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.010'] | value_loss ['None', 'None', '0.000']
U 129 | F 033024 | FPS 0073 | D 470 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.040'] | value_loss ['None', 'None', '0.013']
U 130 | F 033280 | FPS 0074 | D 473 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.021'] | value_loss ['None', 'None', '0.000']
Status saved
U 131 | F 033536 | FPS 0074 | D 477 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.016'] | value_loss ['None', 'None', '0.000']
U 132 | F 033792 | FPS 0074 | D 481 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.090'] | value_loss ['None', 'None', '0.031']
U 133 | F 034048 | FPS 0076 | D 484 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '-0.001'] | value_loss ['None', 'None', '0.008']
U 134 | F 034304 | FPS 0074 | D 488 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.029'] | value_loss ['None', 'None', '0.001']
U 135 | F 034560 | FPS 0072 | D 491 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.014'] | value_loss ['None', 'None', '0.000']
U 136 | F 034816 | FPS 0075 | D 495 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.008'] | value_loss ['None', 'None', '0.000']
U 137 | F 035072 | FPS 0072 | D 498 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.006'] | value_loss ['None', 'None', '0.000']
U 138 | F 035328 | FPS 0072 | D 502 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.014'] | value_loss ['None', 'None', '0.000']
